"state","date","week","iclaimnsa","year","iso2"
"CO",1993-12-04,49,3611,1993,"US"
"CO",1993-12-11,50,3087,1993,"US"
"CO",1993-12-18,51,3850,1993,"US"
"CO",1993-12-25,52,3549,1993,"US"
"CO",1994-01-01,1,3528,1994,"US"
"CO",1994-01-08,2,5012,1994,"US"
"CO",1994-01-15,3,4032,1994,"US"
"CO",1994-01-22,4,3366,1994,"US"
"CO",1994-01-29,5,3605,1994,"US"
"CO",1994-02-05,6,3803,1994,"US"
"CO",1994-02-12,7,3375,1994,"US"
"CO",1994-02-19,8,2919,1994,"US"
"CO",1994-02-26,9,2616,1994,"US"
"CO",1994-03-05,10,2913,1994,"US"
"CO",1994-03-12,11,2931,1994,"US"
"CO",1994-03-19,12,2422,1994,"US"
"CO",1994-03-26,13,2192,1994,"US"
"CO",1994-04-02,14,2756,1994,"US"
"CO",1994-04-09,15,3344,1994,"US"
"CO",1994-04-16,16,4169,1994,"US"
"CO",1994-04-23,17,3367,1994,"US"
"CO",1994-04-30,18,3454,1994,"US"
"CO",1994-05-07,19,3048,1994,"US"
"CO",1994-05-14,20,2594,1994,"US"
"CO",1994-05-21,21,2435,1994,"US"
"CO",1994-05-28,22,2498,1994,"US"
"CO",1994-06-04,23,2636,1994,"US"
"CO",1994-06-11,24,2307,1994,"US"
"CO",1994-06-18,25,2162,1994,"US"
"CO",1994-06-25,26,2065,1994,"US"
"CO",1994-07-02,27,2618,1994,"US"
"CO",1994-07-09,28,2342,1994,"US"
"CO",1994-07-16,29,2251,1994,"US"
"CO",1994-07-23,30,2248,1994,"US"
"CO",1994-07-30,31,2164,1994,"US"
"CO",1994-08-06,32,2524,1994,"US"
"CO",1994-08-13,33,2033,1994,"US"
"CO",1994-08-20,34,2148,1994,"US"
"CO",1994-08-27,35,2017,1994,"US"
"CO",1994-09-03,36,2299,1994,"US"
"CO",1994-09-10,37,1913,1994,"US"
"CO",1994-09-17,38,2146,1994,"US"
"CO",1994-09-24,39,1944,1994,"US"
"CO",1994-10-01,40,2278,1994,"US"
"CO",1994-10-08,41,3261,1994,"US"
"CO",1994-10-15,42,2253,1994,"US"
"CO",1994-10-22,43,2621,1994,"US"
"CO",1994-10-29,44,2355,1994,"US"
"CO",1994-11-05,45,3130,1994,"US"
"CO",1994-11-12,46,2509,1994,"US"
"CO",1994-11-19,47,4204,1994,"US"
"CO",1994-11-26,48,2467,1994,"US"
"CO",1994-12-03,49,2966,1994,"US"
"CO",1994-12-10,50,3144,1994,"US"
"CO",1994-12-17,51,3130,1994,"US"
"CO",1994-12-24,52,3171,1994,"US"
"CO",1994-12-31,53,3237,1994,"US"
"CO",1995-01-07,2,5378,1995,"US"
"CO",1995-01-14,3,3896,1995,"US"
"CO",1995-01-21,4,2983,1995,"US"
"CO",1995-01-28,5,2970,1995,"US"
"CO",1995-02-04,6,3095,1995,"US"
"CO",1995-02-11,7,2847,1995,"US"
"CO",1995-02-18,8,3456,1995,"US"
"CO",1995-02-25,9,2204,1995,"US"
"CO",1995-03-04,10,3200,1995,"US"
"CO",1995-03-11,11,2514,1995,"US"
"CO",1995-03-18,12,2168,1995,"US"
"CO",1995-03-25,13,2138,1995,"US"
"CO",1995-04-01,14,3213,1995,"US"
"CO",1995-04-08,15,3165,1995,"US"
"CO",1995-04-15,16,3142,1995,"US"
"CO",1995-04-22,17,3897,1995,"US"
"CO",1995-04-29,18,2838,1995,"US"
"CO",1995-05-06,19,2698,1995,"US"
"CO",1995-05-13,20,2406,1995,"US"
"CO",1995-05-20,21,2399,1995,"US"
"CO",1995-05-27,22,2990,1995,"US"
"CO",1995-06-03,23,2718,1995,"US"
"CO",1995-06-10,24,2439,1995,"US"
"CO",1995-06-17,25,2064,1995,"US"
"CO",1995-06-24,26,1848,1995,"US"
"CO",1995-07-01,27,2434,1995,"US"
"CO",1995-07-08,28,2313,1995,"US"
"CO",1995-07-15,29,2301,1995,"US"
"CO",1995-07-22,30,2319,1995,"US"
"CO",1995-07-29,31,2142,1995,"US"
"CO",1995-08-05,32,2521,1995,"US"
"CO",1995-08-12,33,2010,1995,"US"
"CO",1995-08-19,34,2111,1995,"US"
"CO",1995-08-26,35,1841,1995,"US"
"CO",1995-09-02,36,2031,1995,"US"
"CO",1995-09-09,37,1799,1995,"US"
"CO",1995-09-16,38,1912,1995,"US"
"CO",1995-09-23,39,2009,1995,"US"
"CO",1995-09-30,40,2367,1995,"US"
"CO",1995-10-07,41,3130,1995,"US"
"CO",1995-10-14,42,2140,1995,"US"
"CO",1995-10-21,43,2361,1995,"US"
"CO",1995-10-28,44,2564,1995,"US"
"CO",1995-11-04,45,3045,1995,"US"
"CO",1995-11-11,46,2301,1995,"US"
"CO",1995-11-18,47,3071,1995,"US"
"CO",1995-11-25,48,2269,1995,"US"
"CO",1995-12-02,49,3306,1995,"US"
"CO",1995-12-09,50,2961,1995,"US"
"CO",1995-12-16,51,2695,1995,"US"
"CO",1995-12-23,52,3933,1995,"US"
"CO",1995-12-30,53,2509,1995,"US"
"CO",1996-01-06,1,5695,1996,"US"
"CO",1996-01-13,2,4740,1996,"US"
"CO",1996-01-20,3,3365,1996,"US"
"CO",1996-01-27,4,3555,1996,"US"
"CO",1996-02-03,5,4113,1996,"US"
"CO",1996-02-10,6,3068,1996,"US"
"CO",1996-02-17,7,2742,1996,"US"
"CO",1996-02-24,8,2394,1996,"US"
"CO",1996-03-02,9,3453,1996,"US"
"CO",1996-03-09,10,2682,1996,"US"
"CO",1996-03-16,11,2368,1996,"US"
"CO",1996-03-23,12,2127,1996,"US"
"CO",1996-03-30,13,2140,1996,"US"
"CO",1996-04-06,14,2873,1996,"US"
"CO",1996-04-13,15,3184,1996,"US"
"CO",1996-04-20,16,3339,1996,"US"
"CO",1996-04-27,17,2598,1996,"US"
"CO",1996-05-04,18,2393,1996,"US"
"CO",1996-05-11,19,2475,1996,"US"
"CO",1996-05-18,20,3106,1996,"US"
"CO",1996-05-25,21,4432,1996,"US"
"CO",1996-06-01,22,2715,1996,"US"
"CO",1996-06-08,23,3212,1996,"US"
"CO",1996-06-15,24,2488,1996,"US"
"CO",1996-06-22,25,2276,1996,"US"
"CO",1996-06-29,26,2009,1996,"US"
"CO",1996-07-06,27,2029,1996,"US"
"CO",1996-07-13,28,2779,1996,"US"
"CO",1996-07-20,29,2072,1996,"US"
"CO",1996-07-27,30,2059,1996,"US"
"CO",1996-08-03,31,2018,1996,"US"
"CO",1996-08-10,32,2001,1996,"US"
"CO",1996-08-17,33,1941,1996,"US"
"CO",1996-08-24,34,1831,1996,"US"
"CO",1996-08-31,35,2015,1996,"US"
"CO",1996-09-07,36,2020,1996,"US"
"CO",1996-09-14,37,1948,1996,"US"
"CO",1996-09-21,38,1854,1996,"US"
"CO",1996-09-28,39,1801,1996,"US"
"CO",1996-10-05,40,2804,1996,"US"
"CO",1996-10-12,41,2531,1996,"US"
"CO",1996-10-19,42,2223,1996,"US"
"CO",1996-10-26,43,2458,1996,"US"
"CO",1996-11-02,44,2766,1996,"US"
"CO",1996-11-09,45,2543,1996,"US"
"CO",1996-11-16,46,2359,1996,"US"
"CO",1996-11-23,47,2729,1996,"US"
"CO",1996-11-30,48,2562,1996,"US"
"CO",1996-12-07,49,2908,1996,"US"
"CO",1996-12-14,50,2685,1996,"US"
"CO",1996-12-21,51,5512,1996,"US"
"CO",1996-12-28,52,2277,1996,"US"
"CO",1997-01-04,1,3161,1997,"US"
"CO",1997-01-11,2,4878,1997,"US"
"CO",1997-01-18,3,4382,1997,"US"
"CO",1997-01-25,4,2499,1997,"US"
"CO",1997-02-01,5,2606,1997,"US"
"CO",1997-02-08,6,2807,1997,"US"
"CO",1997-02-15,7,2475,1997,"US"
"CO",1997-02-22,8,2082,1997,"US"
"CO",1997-03-01,9,2796,1997,"US"
"CO",1997-03-08,10,2264,1997,"US"
"CO",1997-03-15,11,1951,1997,"US"
"CO",1997-03-22,12,1787,1997,"US"
"CO",1997-03-29,13,1576,1997,"US"
"CO",1997-04-05,14,2645,1997,"US"
"CO",1997-04-12,15,2886,1997,"US"
"CO",1997-04-19,16,2856,1997,"US"
"CO",1997-04-26,17,2392,1997,"US"
"CO",1997-05-03,18,2378,1997,"US"
"CO",1997-05-10,19,2017,1997,"US"
"CO",1997-05-17,20,1812,1997,"US"
"CO",1997-05-24,21,2036,1997,"US"
"CO",1997-05-31,22,2057,1997,"US"
"CO",1997-06-07,23,2278,1997,"US"
"CO",1997-06-14,24,2063,1997,"US"
"CO",1997-06-21,25,1829,1997,"US"
"CO",1997-06-28,26,1586,1997,"US"
"CO",1997-07-05,27,1762,1997,"US"
"CO",1997-07-12,28,2481,1997,"US"
"CO",1997-07-19,29,2002,1997,"US"
"CO",1997-07-26,30,1739,1997,"US"
"CO",1997-08-02,31,1934,1997,"US"
"CO",1997-08-09,32,2075,1997,"US"
"CO",1997-08-16,33,2254,1997,"US"
"CO",1997-08-23,34,1874,1997,"US"
"CO",1997-08-30,35,1731,1997,"US"
"CO",1997-09-06,36,1653,1997,"US"
"CO",1997-09-13,37,1685,1997,"US"
"CO",1997-09-20,38,1497,1997,"US"
"CO",1997-09-27,39,1462,1997,"US"
"CO",1997-10-04,40,2223,1997,"US"
"CO",1997-10-11,41,2730,1997,"US"
"CO",1997-10-18,42,2273,1997,"US"
"CO",1997-10-25,43,2103,1997,"US"
"CO",1997-11-01,44,3415,1997,"US"
"CO",1997-11-08,45,2172,1997,"US"
"CO",1997-11-15,46,4011,1997,"US"
"CO",1997-11-22,47,2344,1997,"US"
"CO",1997-11-29,48,1682,1997,"US"
"CO",1997-12-06,49,3243,1997,"US"
"CO",1997-12-13,50,2945,1997,"US"
"CO",1997-12-20,51,2856,1997,"US"
"CO",1997-12-27,52,2152,1997,"US"
"CO",1998-01-03,1,2430,1998,"US"
"CO",1998-01-10,2,4306,1998,"US"
"CO",1998-01-17,3,2942,1998,"US"
"CO",1998-01-24,4,2364,1998,"US"
"CO",1998-01-31,5,2320,1998,"US"
"CO",1998-02-07,6,2948,1998,"US"
"CO",1998-02-14,7,2400,1998,"US"
"CO",1998-02-21,8,2020,1998,"US"
"CO",1998-02-28,9,2106,1998,"US"
"CO",1998-03-07,10,2048,1998,"US"
"CO",1998-03-14,11,2064,1998,"US"
"CO",1998-03-21,12,1950,1998,"US"
"CO",1998-03-28,13,1652,1998,"US"
"CO",1998-04-04,14,2472,1998,"US"
"CO",1998-04-11,15,2596,1998,"US"
"CO",1998-04-18,16,2660,1998,"US"
"CO",1998-04-25,17,2373,1998,"US"
"CO",1998-05-02,18,2050,1998,"US"
"CO",1998-05-09,19,1994,1998,"US"
"CO",1998-05-16,20,1705,1998,"US"
"CO",1998-05-23,21,1877,1998,"US"
"CO",1998-05-30,22,1746,1998,"US"
"CO",1998-06-06,23,2119,1998,"US"
"CO",1998-06-13,24,1730,1998,"US"
"CO",1998-06-20,25,1497,1998,"US"
"CO",1998-06-27,26,1425,1998,"US"
"CO",1998-07-04,27,1583,1998,"US"
"CO",1998-07-11,28,2463,1998,"US"
"CO",1998-07-18,29,1888,1998,"US"
"CO",1998-07-25,30,1957,1998,"US"
"CO",1998-08-01,31,1695,1998,"US"
"CO",1998-08-08,32,1735,1998,"US"
"CO",1998-08-15,33,1683,1998,"US"
"CO",1998-08-22,34,1553,1998,"US"
"CO",1998-08-29,35,2637,1998,"US"
"CO",1998-09-05,36,2371,1998,"US"
"CO",1998-09-12,37,1868,1998,"US"
"CO",1998-09-19,38,1504,1998,"US"
"CO",1998-09-26,39,1429,1998,"US"
"CO",1998-10-03,40,2060,1998,"US"
"CO",1998-10-10,41,2233,1998,"US"
"CO",1998-10-17,42,1838,1998,"US"
"CO",1998-10-24,43,2006,1998,"US"
"CO",1998-10-31,44,1976,1998,"US"
"CO",1998-11-07,45,3067,1998,"US"
"CO",1998-11-14,46,2980,1998,"US"
"CO",1998-11-21,47,2240,1998,"US"
"CO",1998-11-28,48,1755,1998,"US"
"CO",1998-12-05,49,2285,1998,"US"
"CO",1998-12-12,50,2821,1998,"US"
"CO",1998-12-19,51,2247,1998,"US"
"CO",1998-12-26,52,3934,1998,"US"
"CO",1999-01-02,1,2062,1999,"US"
"CO",1999-01-09,2,4614,1999,"US"
"CO",1999-01-16,3,2832,1999,"US"
"CO",1999-01-23,4,2326,1999,"US"
"CO",1999-01-30,5,2523,1999,"US"
"CO",1999-02-06,6,2379,1999,"US"
"CO",1999-02-13,7,2007,1999,"US"
"CO",1999-02-20,8,1934,1999,"US"
"CO",1999-02-27,9,1908,1999,"US"
"CO",1999-03-06,10,2075,1999,"US"
"CO",1999-03-13,11,1775,1999,"US"
"CO",1999-03-20,12,1678,1999,"US"
"CO",1999-03-27,13,1487,1999,"US"
"CO",1999-04-03,14,2071,1999,"US"
"CO",1999-04-10,15,2324,1999,"US"
"CO",1999-04-17,16,2540,1999,"US"
"CO",1999-04-24,17,2028,1999,"US"
"CO",1999-05-01,18,2287,1999,"US"
"CO",1999-05-08,19,1930,1999,"US"
"CO",1999-05-15,20,1598,1999,"US"
"CO",1999-05-22,21,2091,1999,"US"
"CO",1999-05-29,22,2230,1999,"US"
"CO",1999-06-05,23,1736,1999,"US"
"CO",1999-06-12,24,1652,1999,"US"
"CO",1999-06-19,25,1620,1999,"US"
"CO",1999-06-26,26,1379,1999,"US"
"CO",1999-07-03,27,2094,1999,"US"
"CO",1999-07-10,28,2000,1999,"US"
"CO",1999-07-17,29,1763,1999,"US"
"CO",1999-07-24,30,1855,1999,"US"
"CO",1999-07-31,31,1614,1999,"US"
"CO",1999-08-07,32,1745,1999,"US"
"CO",1999-08-14,33,1546,1999,"US"
"CO",1999-08-21,34,1442,1999,"US"
"CO",1999-08-28,35,1534,1999,"US"
"CO",1999-09-04,36,1534,1999,"US"
"CO",1999-09-11,37,1279,1999,"US"
"CO",1999-09-18,38,1340,1999,"US"
"CO",1999-09-25,39,1360,1999,"US"
"CO",1999-10-02,40,1865,1999,"US"
"CO",1999-10-09,41,2144,1999,"US"
"CO",1999-10-16,42,1639,1999,"US"
"CO",1999-10-23,43,1863,1999,"US"
"CO",1999-10-30,44,1903,1999,"US"
"CO",1999-11-06,45,2164,1999,"US"
"CO",1999-11-13,46,1720,1999,"US"
"CO",1999-11-20,47,2099,1999,"US"
"CO",1999-11-27,48,2740,1999,"US"
"CO",1999-12-04,49,2219,1999,"US"
"CO",1999-12-11,50,2502,1999,"US"
"CO",1999-12-18,51,2357,1999,"US"
"CO",1999-12-25,52,2256,1999,"US"
"CO",2000-01-01,1,1605,2000,"US"
"CO",2000-01-08,2,3988,2000,"US"
"CO",2000-01-15,3,2406,2000,"US"
"CO",2000-01-22,4,2090,2000,"US"
"CO",2000-01-29,5,2186,2000,"US"
"CO",2000-02-05,6,2322,2000,"US"
"CO",2000-02-12,7,1831,2000,"US"
"CO",2000-02-19,8,1769,2000,"US"
"CO",2000-02-26,9,1563,2000,"US"
"CO",2000-03-04,10,1849,2000,"US"
"CO",2000-03-11,11,1578,2000,"US"
"CO",2000-03-18,12,1522,2000,"US"
"CO",2000-03-25,13,2032,2000,"US"
"CO",2000-04-01,14,1614,2000,"US"
"CO",2000-04-08,15,2154,2000,"US"
"CO",2000-04-15,16,1882,2000,"US"
"CO",2000-04-22,17,1935,2000,"US"
"CO",2000-04-29,18,1923,2000,"US"
"CO",2000-05-06,19,1739,2000,"US"
"CO",2000-05-13,20,1510,2000,"US"
"CO",2000-05-20,21,1666,2000,"US"
"CO",2000-05-27,22,1599,2000,"US"
"CO",2000-06-03,23,1675,2000,"US"
"CO",2000-06-10,24,1623,2000,"US"
"CO",2000-06-17,25,1400,2000,"US"
"CO",2000-06-24,26,1332,2000,"US"
"CO",2000-07-01,27,1660,2000,"US"
"CO",2000-07-08,28,1627,2000,"US"
"CO",2000-07-15,29,1832,2000,"US"
"CO",2000-07-22,30,1589,2000,"US"
"CO",2000-07-29,31,1363,2000,"US"
"CO",2000-08-05,32,1560,2000,"US"
"CO",2000-08-12,33,1477,2000,"US"
"CO",2000-08-19,34,1421,2000,"US"
"CO",2000-08-26,35,1403,2000,"US"
"CO",2000-09-02,36,1475,2000,"US"
"CO",2000-09-09,37,1242,2000,"US"
"CO",2000-09-16,38,1357,2000,"US"
"CO",2000-09-23,39,1285,2000,"US"
"CO",2000-09-30,40,1574,2000,"US"
"CO",2000-10-07,41,2280,2000,"US"
"CO",2000-10-14,42,1748,2000,"US"
"CO",2000-10-21,43,1825,2000,"US"
"CO",2000-10-28,44,1797,2000,"US"
"CO",2000-11-04,45,2001,2000,"US"
"CO",2000-11-11,46,1938,2000,"US"
"CO",2000-11-18,47,3457,2000,"US"
"CO",2000-11-25,48,1703,2000,"US"
"CO",2000-12-02,49,2033,2000,"US"
"CO",2000-12-09,50,2047,2000,"US"
"CO",2000-12-16,51,3386,2000,"US"
"CO",2000-12-23,52,2758,2000,"US"
"CO",2000-12-30,53,1627,2000,"US"
"CO",2001-01-06,1,2954,2001,"US"
"CO",2001-01-13,2,3439,2001,"US"
"CO",2001-01-20,3,3157,2001,"US"
"CO",2001-01-27,4,2650,2001,"US"
"CO",2001-02-03,5,2958,2001,"US"
"CO",2001-02-10,6,2598,2001,"US"
"CO",2001-02-17,7,2498,2001,"US"
"CO",2001-02-24,8,2050,2001,"US"
"CO",2001-03-03,9,2597,2001,"US"
"CO",2001-03-10,10,2368,2001,"US"
"CO",2001-03-17,11,2131,2001,"US"
"CO",2001-03-24,12,2117,2001,"US"
"CO",2001-03-31,13,2599,2001,"US"
"CO",2001-04-07,14,3449,2001,"US"
"CO",2001-04-14,15,2926,2001,"US"
"CO",2001-04-21,16,3142,2001,"US"
"CO",2001-04-28,17,3005,2001,"US"
"CO",2001-05-05,18,3051,2001,"US"
"CO",2001-05-12,19,2647,2001,"US"
"CO",2001-05-19,20,2576,2001,"US"
"CO",2001-05-26,21,2578,2001,"US"
"CO",2001-06-02,22,2470,2001,"US"
"CO",2001-06-09,23,2743,2001,"US"
"CO",2001-06-16,24,2263,2001,"US"
"CO",2001-06-23,25,1993,2001,"US"
"CO",2001-06-30,26,3018,2001,"US"
"CO",2001-07-07,27,3420,2001,"US"
"CO",2001-07-14,28,3051,2001,"US"
"CO",2001-07-21,29,3144,2001,"US"
"CO",2001-07-28,30,2604,2001,"US"
"CO",2001-08-04,31,1944,2001,"US"
"CO",2001-08-11,32,3146,2001,"US"
"CO",2001-08-18,33,2733,2001,"US"
"CO",2001-08-25,34,2771,2001,"US"
"CO",2001-09-01,35,2816,2001,"US"
"CO",2001-09-08,36,2749,2001,"US"
"CO",2001-09-15,37,2570,2001,"US"
"CO",2001-09-22,38,3230,2001,"US"
"CO",2001-09-29,39,3349,2001,"US"
"CO",2001-10-06,40,4894,2001,"US"
"CO",2001-10-13,41,4176,2001,"US"
"CO",2001-10-20,42,5259,2001,"US"
"CO",2001-10-27,43,4105,2001,"US"
"CO",2001-11-03,44,4494,2001,"US"
"CO",2001-11-10,45,4422,2001,"US"
"CO",2001-11-17,46,3342,2001,"US"
"CO",2001-11-24,47,3819,2001,"US"
"CO",2001-12-01,48,5172,2001,"US"
"CO",2001-12-08,49,5090,2001,"US"
"CO",2001-12-15,50,4372,2001,"US"
"CO",2001-12-22,51,4445,2001,"US"
"CO",2001-12-29,52,3092,2001,"US"
"CO",2002-01-05,1,4039,2002,"US"
"CO",2002-01-12,2,5200,2002,"US"
"CO",2002-01-19,3,4661,2002,"US"
"CO",2002-01-26,4,3407,2002,"US"
"CO",2002-02-02,5,4402,2002,"US"
"CO",2002-02-09,6,3902,2002,"US"
"CO",2002-02-16,7,3430,2002,"US"
"CO",2002-02-23,8,2947,2002,"US"
"CO",2002-03-02,9,3715,2002,"US"
"CO",2002-03-09,10,3681,2002,"US"
"CO",2002-03-16,11,3452,2002,"US"
"CO",2002-03-23,12,2787,2002,"US"
"CO",2002-03-30,13,2627,2002,"US"
"CO",2002-04-06,14,3637,2002,"US"
"CO",2002-04-13,15,3583,2002,"US"
"CO",2002-04-20,16,4063,2002,"US"
"CO",2002-04-27,17,3404,2002,"US"
"CO",2002-05-04,18,3328,2002,"US"
"CO",2002-05-11,19,3007,2002,"US"
"CO",2002-05-18,20,2852,2002,"US"
"CO",2002-05-25,21,2711,2002,"US"
"CO",2002-06-01,22,2572,2002,"US"
"CO",2002-06-08,23,3218,2002,"US"
"CO",2002-06-15,24,2656,2002,"US"
"CO",2002-06-22,25,2904,2002,"US"
"CO",2002-06-29,26,2371,2002,"US"
"CO",2002-07-06,27,3005,2002,"US"
"CO",2002-07-13,28,3846,2002,"US"
"CO",2002-07-20,29,3293,2002,"US"
"CO",2002-07-27,30,3006,2002,"US"
"CO",2002-08-03,31,2985,2002,"US"
"CO",2002-08-10,32,2949,2002,"US"
"CO",2002-08-17,33,2702,2002,"US"
"CO",2002-08-24,34,2879,2002,"US"
"CO",2002-08-31,35,2816,2002,"US"
"CO",2002-09-07,36,2716,2002,"US"
"CO",2002-09-14,37,2912,2002,"US"
"CO",2002-09-21,38,2969,2002,"US"
"CO",2002-09-28,39,2849,2002,"US"
"CO",2002-10-05,40,3805,2002,"US"
"CO",2002-10-12,41,3670,2002,"US"
"CO",2002-10-19,42,3056,2002,"US"
"CO",2002-10-26,43,3623,2002,"US"
"CO",2002-11-02,44,4794,2002,"US"
"CO",2002-11-09,45,4058,2002,"US"
"CO",2002-11-16,46,3322,2002,"US"
"CO",2002-11-23,47,3724,2002,"US"
"CO",2002-11-30,48,3436,2002,"US"
"CO",2002-12-07,49,3920,2002,"US"
"CO",2002-12-14,50,3938,2002,"US"
"CO",2002-12-21,51,4168,2002,"US"
"CO",2002-12-28,52,3373,2002,"US"
"CO",2003-01-04,1,3794,2003,"US"
"CO",2003-01-11,2,5004,2003,"US"
"CO",2003-01-18,3,4971,2003,"US"
"CO",2003-01-25,4,3876,2003,"US"
"CO",2003-02-01,5,3808,2003,"US"
"CO",2003-02-08,6,4967,2003,"US"
"CO",2003-02-15,7,3975,2003,"US"
"CO",2003-02-22,8,3303,2003,"US"
"CO",2003-03-01,9,4150,2003,"US"
"CO",2003-03-08,10,3680,2003,"US"
"CO",2003-03-15,11,2529,2003,"US"
"CO",2003-03-22,12,2592,2003,"US"
"CO",2003-03-29,13,4604,2003,"US"
"CO",2003-04-05,14,4178,2003,"US"
"CO",2003-04-12,15,4076,2003,"US"
"CO",2003-04-19,16,3778,2003,"US"
"CO",2003-04-26,17,3499,2003,"US"
"CO",2003-05-03,18,3764,2003,"US"
"CO",2003-05-10,19,3453,2003,"US"
"CO",2003-05-17,20,2975,2003,"US"
"CO",2003-05-24,21,2975,2003,"US"
"CO",2003-05-31,22,2857,2003,"US"
"CO",2003-06-07,23,3880,2003,"US"
"CO",2003-06-14,24,3336,2003,"US"
"CO",2003-06-21,25,3227,2003,"US"
"CO",2003-06-28,26,2777,2003,"US"
"CO",2003-07-05,27,2906,2003,"US"
"CO",2003-07-12,28,3423,2003,"US"
"CO",2003-07-19,29,3306,2003,"US"
"CO",2003-07-26,30,2853,2003,"US"
"CO",2003-08-02,31,2857,2003,"US"
"CO",2003-08-09,32,2955,2003,"US"
"CO",2003-08-16,33,2774,2003,"US"
"CO",2003-08-23,34,2498,2003,"US"
"CO",2003-08-30,35,2812,2003,"US"
"CO",2003-09-06,36,2455,2003,"US"
"CO",2003-09-13,37,3045,2003,"US"
"CO",2003-09-20,38,2912,2003,"US"
"CO",2003-09-27,39,2666,2003,"US"
"CO",2003-10-04,40,3592,2003,"US"
"CO",2003-10-11,41,3128,2003,"US"
"CO",2003-10-18,42,2782,2003,"US"
"CO",2003-10-25,43,3115,2003,"US"
"CO",2003-11-01,44,3333,2003,"US"
"CO",2003-11-08,45,4321,2003,"US"
"CO",2003-11-15,46,3091,2003,"US"
"CO",2003-11-22,47,3656,2003,"US"
"CO",2003-11-29,48,3122,2003,"US"
"CO",2003-12-06,49,3640,2003,"US"
"CO",2003-12-13,50,3840,2003,"US"
"CO",2003-12-20,51,3580,2003,"US"
"CO",2003-12-27,52,2648,2003,"US"
"CO",2004-01-03,1,2422,2004,"US"
"CO",2004-01-10,2,5507,2004,"US"
"CO",2004-01-17,3,4336,2004,"US"
"CO",2004-01-24,4,3272,2004,"US"
"CO",2004-01-31,5,3470,2004,"US"
"CO",2004-02-07,6,3967,2004,"US"
"CO",2004-02-14,7,3132,2004,"US"
"CO",2004-02-21,8,2968,2004,"US"
"CO",2004-02-28,9,2774,2004,"US"
"CO",2004-03-06,10,2989,2004,"US"
"CO",2004-03-13,11,2639,2004,"US"
"CO",2004-03-20,12,2451,2004,"US"
"CO",2004-03-27,13,2277,2004,"US"
"CO",2004-04-03,14,3219,2004,"US"
"CO",2004-04-10,15,3270,2004,"US"
"CO",2004-04-17,16,3212,2004,"US"
"CO",2004-04-24,17,2997,2004,"US"
"CO",2004-05-01,18,2742,2004,"US"
"CO",2004-05-08,19,2655,2004,"US"
"CO",2004-05-15,20,2388,2004,"US"
"CO",2004-05-22,21,2592,2004,"US"
"CO",2004-05-29,22,2679,2004,"US"
"CO",2004-06-05,23,2443,2004,"US"
"CO",2004-06-12,24,2286,2004,"US"
"CO",2004-06-19,25,2329,2004,"US"
"CO",2004-06-26,26,2261,2004,"US"
"CO",2004-07-03,27,2916,2004,"US"
"CO",2004-07-10,28,2437,2004,"US"
"CO",2004-07-17,29,2440,2004,"US"
"CO",2004-07-24,30,2528,2004,"US"
"CO",2004-07-31,31,2341,2004,"US"
"CO",2004-08-07,32,2402,2004,"US"
"CO",2004-08-14,33,2255,2004,"US"
"CO",2004-08-21,34,2170,2004,"US"
"CO",2004-08-28,35,2371,2004,"US"
"CO",2004-09-04,36,2326,2004,"US"
"CO",2004-09-11,37,1945,2004,"US"
"CO",2004-09-18,38,2105,2004,"US"
"CO",2004-09-25,39,2177,2004,"US"
"CO",2004-10-02,40,2680,2004,"US"
"CO",2004-10-09,41,2876,2004,"US"
"CO",2004-10-16,42,2231,2004,"US"
"CO",2004-10-23,43,2723,2004,"US"
"CO",2004-10-30,44,2621,2004,"US"
"CO",2004-11-06,45,3157,2004,"US"
"CO",2004-11-13,46,2650,2004,"US"
"CO",2004-11-20,47,2985,2004,"US"
"CO",2004-11-27,48,2538,2004,"US"
"CO",2004-12-04,49,4051,2004,"US"
"CO",2004-12-11,50,2886,2004,"US"
"CO",2004-12-18,51,2742,2004,"US"
"CO",2004-12-25,52,2523,2004,"US"
"CO",2005-01-01,1,2304,2005,"US"
"CO",2005-01-08,2,4688,2005,"US"
"CO",2005-01-15,3,3627,2005,"US"
"CO",2005-01-22,4,2825,2005,"US"
"CO",2005-01-29,5,2877,2005,"US"
"CO",2005-02-05,6,3028,2005,"US"
"CO",2005-02-12,7,2686,2005,"US"
"CO",2005-02-19,8,2534,2005,"US"
"CO",2005-02-26,9,2214,2005,"US"
"CO",2005-03-05,10,2452,2005,"US"
"CO",2005-03-12,11,2175,2005,"US"
"CO",2005-03-19,12,2624,2005,"US"
"CO",2005-03-26,13,2342,2005,"US"
"CO",2005-04-02,14,2389,2005,"US"
"CO",2005-04-09,15,2921,2005,"US"
"CO",2005-04-16,16,2906,2005,"US"
"CO",2005-04-23,17,2308,2005,"US"
"CO",2005-04-30,18,2583,2005,"US"
"CO",2005-05-07,19,2494,2005,"US"
"CO",2005-05-14,20,2123,2005,"US"
"CO",2005-05-21,21,2139,2005,"US"
"CO",2005-05-28,22,2161,2005,"US"
"CO",2005-06-04,23,2257,2005,"US"
"CO",2005-06-11,24,2234,2005,"US"
"CO",2005-06-18,25,1903,2005,"US"
"CO",2005-06-25,26,1840,2005,"US"
"CO",2005-07-02,27,2219,2005,"US"
"CO",2005-07-09,28,1932,2005,"US"
"CO",2005-07-16,29,2024,2005,"US"
